sales_month,department,category,units_sold,revenue,cost,gross_margin_dollars,gross_margin_rate
2025-09-01,Women,Sleep & Lounge,72,3599.13,2154.13,1445.0,0.4015
2025-09-01,Women,Shorts,84,3582.66,1797.4,1785.26,0.4983
2025-09-01,Women,Plus,86,3297.72,1667.5,1630.22,0.4943
2025-09-01,Women,Accessories,76,3053.61,1228.61,1825.0,0.5977
2025-09-01,Women,Tops & Tees,72,2575.57,1450.11,1125.46,0.437
2025-09-01,Women,Pants & Capris,52,2442.78,1295.15,1147.63,0.4698
2025-09-01,Men,Socks,121,2217.24,1334.23,883.01,0.3982
2025-09-01,Women,Suits,20,2202.82,1314.79,888.03,0.4031
2025-09-01,Women,Skirts,35,1338.48,531.99,806.49,0.6025
2025-09-01,Women,Leggings,62,1293.52,779.84,513.68,0.3971
2025-09-01,Women,Socks & Hosiery,48,778.13,313.09,465.04,0.5976
2025-09-01,Women,Jumpsuits & Rompers,14,337.01,180.14,156.87,0.4655
2025-09-01,Women,Clothing Sets,1,19.99,11.49,8.5,0.425
2025-10-01,Men,Outerwear & Coats,133,24136.83,10511.41,13625.42,0.5645
2025-10-01,Men,Suits & Sport Coats,130,16997.66,6771.36,10226.3,0.6016
2025-10-01,Men,Jeans,178,16363.85,8765.88,7597.97,0.4643
2025-10-01,Men,Sweaters,141,10805.84,5419.7,5386.14,0.4984
2025-10-01,Women,Intimates,242,9487.45,5075.21,4412.24,0.4651
2025-10-01,Men,Fashion Hoodies & Sweatshirts,170,9462.49,5214.72,4247.77,0.4489
2025-10-01,Women,Outerwear & Coats,68,9332.02,4164.06,5167.96,0.5538
2025-10-01,Women,Jeans,97,9248.66,4991.85,4256.81,0.4603
2025-10-01,Men,Pants,142,8413.01,3824.11,4588.9,0.5455
2025-10-01,Men,Sleep & Lounge,143,6975.29,2773.27,4202.02,0.6024
2025-10-01,Women,Swim,89,6887.41,2899.01,3988.4,0.5791
2025-10-01,Men,Shorts,139,6672.41,3353.36,3319.05,0.4974
2025-10-01,Women,Active,82,6559.25,2742.36,3816.89,0.5819
2025-10-01,Women,Dresses,99,6519.65,2907.15,3612.5,0.5541
2025-10-01,Men,Tops & Tees,152,6284.97,3527.98,2756.99,0.4387
2025-10-01,Women,Fashion Hoodies & Sweatshirts,111,6278.79,2958.14,3320.65,0.5289
2025-10-01,Men,Accessories,128,5783.5,2376.26,3407.24,0.5891
2025-10-01,Men,Swim,114,5699.96,3414.75,2285.21,0.4009
2025-10-01,Women,Sweaters,83,5482.57,2464.26,3018.31,0.5505
2025-10-01,Women,Blazers & Jackets,74,5477.14,2102.85,3374.29,0.6161
2025-10-01,Women,Maternity,96,4437.63,1970.23,2467.4,0.556
2025-10-01,Women,Accessories,87,4406.67,1747.21,2659.46,0.6035
2025-10-01,Men,Underwear,159,4241.49,1998.05,2243.44,0.5289
2025-10-01,Men,Active,95,4104.55,1722.46,2382.09,0.5804
2025-10-01,Women,Tops & Tees,89,4016.66,2221.26,1795.4,0.447
2025-10-01,Women,Plus,86,4005.74,1962.47,2043.27,0.5101
2025-10-01,Women,Sleep & Lounge,77,3646.61,2190.49,1456.12,0.3993
2025-10-01,Women,Pants & Capris,59,3119.63,1658.41,1461.22,0.4684
2025-10-01,Women,Skirts,56,2983.35,1179.19,1804.16,0.6047
2025-10-01,Women,Shorts,89,2947.19,1476.23,1470.96,0.4991
2025-10-01,Women,Suits,23,2541.17,1547.12,994.05,0.3912
2025-10-01,Women,Leggings,68,2371.07,1424.63,946.44,0.3992
2025-10-01,Men,Socks,111,1961.15,1181.13,780.02,0.3977
2025-10-01,Women,Socks & Hosiery,79,1379.27,552.87,826.4,0.5992
2025-10-01,Women,Jumpsuits & Rompers,14,633.27,332.24,301.03,0.4754
2025-10-01,Women,Clothing Sets,4,319.98,189.24,130.74,0.4086
2025-11-01,Men,Outerwear & Coats,113,17501.2,7517.52,9983.68,0.5705
2025-11-01,Men,Jeans,147,15363.22,8157.15,7206.07,0.469
2025-11-01,Men,Suits & Sport Coats,105,12566.74,5006.49,7560.25,0.6016
2025-11-01,Men,Sweaters,122,10783.99,5382.89,5401.1,0.5008
2025-11-01,Men,Pants,159,9899.24,4558.01,5341.23,0.5396
2025-11-01,Women,Jeans,98,9195.04,4993.08,4201.96,0.457
2025-11-01,Women,Outerwear & Coats,71,8552.5,3856.37,4696.13,0.5491
2025-11-01,Men,Fashion Hoodies & Sweatshirts,127,7982.68,4409.2,3573.48,0.4477
2025-11-01,Women,Dresses,95,7705.43,3465.16,4240.27,0.5503
2025-11-01,Women,Intimates,241,7528.64,4022.32,3506.32,0.4657
2025-11-01,Men,Sleep & Lounge,123,6971.21,2844.5,4126.71,0.592
2025-11-01,Women,Blazers & Jackets,78,6711.71,2555.71,4156.0,0.6192
2025-11-01,Men,Shorts,142,6425.06,3231.89,3193.17,0.497
2025-11-01,Men,Swim,125,6271.01,3773.04,2497.97,0.3983
2025-11-01,Women,Swim,100,6130.26,2558.17,3572.09,0.5827
2025-11-01,Women,Sweaters,89,5991.29,2655.13,3336.16,0.5568
2025-11-01,Men,Tops & Tees,127,5724.21,3174.4,2549.81,0.4454
2025-11-01,Women,Fashion Hoodies & Sweatshirts,109,5468.7,2541.92,2926.78,0.5352
2025-11-01,Women,Plus,101,5418.23,2648.93,2769.3,0.5111
2025-11-01,Women,Active,73,5281.7,2194.72,3086.98,0.5845
2025-11-01,Women,Maternity,97,5137.9,2275.2,2862.7,0.5572
2025-11-01,Men,Accessories,107,5063.78,2046.38,3017.4,0.5959
2025-11-01,Men,Active,106,5032.88,2092.07,2940.81,0.5843
2025-11-01,Men,Underwear,163,4632.85,2181.32,2451.53,0.5292
2025-11-01,Women,Shorts,94,4199.19,2097.05,2102.14,0.5006
2025-11-01,Women,Pants & Capris,69,3998.54,2133.12,1865.42,0.4665
2025-11-01,Women,Accessories,79,3367.57,1359.17,2008.4,0.5964
2025-11-01,Women,Sleep & Lounge,69,3268.91,1960.26,1308.65,0.4003
2025-11-01,Women,Tops & Tees,83,2644.01,1486.08,1157.93,0.4379
2025-11-01,Men,Socks,112,1881.14,1132.45,748.69,0.398
2025-11-01,Women,Suits,16,1683.42,1009.33,674.09,0.4004
2025-11-01,Women,Leggings,63,1426.59,849.19,577.4,0.4047
2025-11-01,Women,Skirts,34,1329.95,531.6,798.35,0.6003
2025-11-01,Women,Socks & Hosiery,68,1194.12,472.11,722.01,0.6046
2025-11-01,Women,Jumpsuits & Rompers,19,552.69,288.88,263.81,0.4773
2025-11-01,Women,Clothing Sets,4,334.97,202.1,132.87,0.3967
2025-12-01,Men,Outerwear & Coats,111,18170.9,7984.58,10186.32,0.5606
2025-12-01,Men,Suits & Sport Coats,108,16471.04,6609.14,9861.9,0.5987
2025-12-01,Men,Jeans,150,13583.09,7253.79,6329.3,0.466
2025-12-01,Men,Sweaters,150,10160.38,5081.2,5079.18,0.4999
2025-12-01,Women,Dresses,127,9857.02,4507.34,5349.68,0.5427
2025-12-01,Men,Pants,157,9690.01,4461.42,5228.59,0.5396
2025-12-01,Women,Jeans,106,9606.1,5232.44,4373.66,0.4553
2025-12-01,Women,Intimates,282,9363.99,4968.69,4395.3,0.4694
2025-12-01,Women,Outerwear & Coats,64,9254.62,4218.35,5036.27,0.5442
2025-12-01,Men,Sleep & Lounge,158,8346.01,3366.4,4979.61,0.5966
2025-12-01,Women,Sweaters,97,8253.31,3671.26,4582.05,0.5552
2025-12-01,Men,Shorts,172,8109.47,4032.14,4077.33,0.5028
2025-12-01,Men,Fashion Hoodies & Sweatshirts,132,8040.66,4449.97,3590.69,0.4466
2025-12-01,Women,Swim,108,7329.25,3097.44,4231.81,0.5774
2025-12-01,Men,Swim,140,6738.1,4077.45,2660.65,0.3949
2025-12-01,Women,Blazers & Jackets,75,6504.12,2436.45,4067.67,0.6254
2025-12-01,Men,Accessories,126,6255.09,2547.93,3707.16,0.5927
2025-12-01,Men,Tops & Tees,149,5875.24,3267.12,2608.12,0.4439
2025-12-01,Women,Sleep & Lounge,122,5724.13,3410.9,2313.23,0.4041
2025-12-01,Women,Pants & Capris,92,5213.35,2731.54,2481.81,0.476
2025-12-01,Women,Maternity,95,5164.59,2277.03,2887.56,0.5591
2025-12-01,Women,Active,90,4908.73,2066.16,2842.57,0.5791
2025-12-01,Women,Fashion Hoodies & Sweatshirts,97,4831.49,2303.99,2527.5,0.5231
2025-12-01,Men,Underwear,176,4657.13,2198.24,2458.89,0.528
2025-12-01,Men,Active,113,4331.48,1819.81,2511.67,0.5799
2025-12-01,Women,Accessories,97,4198.09,1664.08,2534.01,0.6036
2025-12-01,Women,Shorts,101,4061.83,2015.91,2045.92,0.5037
2025-12-01,Women,Tops & Tees,91,3680.03,2064.58,1615.45,0.439
2025-12-01,Women,Skirts,54,3294.41,1312.36,1982.05,0.6016
2025-12-01,Women,Suits,25,2521.59,1545.08,976.51,0.3873
2025-12-01,Women,Leggings,80,2502.53,1514.06,988.47,0.395
2025-12-01,Men,Socks,136,2404.23,1452.79,951.44,0.3957
2025-12-01,Women,Plus,70,2371.79,1198.43,1173.36,0.4947
2025-12-01,Women,Socks & Hosiery,72,1048.29,423.23,625.06,0.5963
2025-12-01,Women,Jumpsuits & Rompers,22,1022.93,518.98,503.95,0.4927
2025-12-01,Women,Clothing Sets,3,177.99,109.98,68.01,0.3821
2026-01-01,Men,Outerwear & Coats,144,21005.61,9174.17,11831.44,0.5633
2026-01-01,Men,Jeans,199,19046.58,10171.52,8875.06,0.466
2026-01-01,Men,Suits & Sport Coats,133,16190.61,6501.25,9689.36,0.5985
2026-01-01,Women,Jeans,127,11944.44,6464.24,5480.2,0.4588
2026-01-01,Women,Outerwear & Coats,82,11628.59,5255.76,6372.83,0.548
2026-01-01,Men,Sweaters,147,11403.34,5618.92,5784.42,0.5073
2026-01-01,Women,Intimates,298,10401.03,5549.15,4851.88,0.4665
2026-01-01,Men,Pants,165,9837.27,4534.9,5302.37,0.539
2026-01-01,Men,Fashion Hoodies & Sweatshirts,144,8927.9,4937.86,3990.04,0.4469
2026-01-01,Women,Dresses,121,8759.8,3937.42,4822.38,0.5505
2026-01-01,Men,Sleep & Lounge,151,8206.45,3275.38,4931.07,0.6009
2026-01-01,Women,Swim,117,7766.62,3261.28,4505.34,0.5801
2026-01-01,Men,Shorts,152,7306.28,3660.37,3645.91,0.499
2026-01-01,Women,Blazers & Jackets,75,7281.91,2757.22,4524.69,0.6214
2026-01-01,Men,Swim,147,7258.02,4317.22,2940.8,0.4052
2026-01-01,Men,Tops & Tees,168,7057.99,3974.4,3083.59,0.4369
2026-01-01,Women,Sweaters,90,6876.03,3104.58,3771.45,0.5485
2026-01-01,Women,Fashion Hoodies & Sweatshirts,125,6085.87,2837.38,3248.49,0.5338
2026-01-01,Men,Accessories,122,5823.22,2271.58,3551.64,0.6099
2026-01-01,Women,Shorts,120,5468.77,2750.23,2718.54,0.4971
2026-01-01,Women,Maternity,102,5420.8,2392.82,3027.98,0.5586
2026-01-01,Men,Active,114,5322.81,2238.12,3084.69,0.5795
2026-01-01,Women,Sleep & Lounge,117,5281.08,3160.69,2120.39,0.4015
2026-01-01,Men,Underwear,163,4607.31,2161.92,2445.39,0.5308
2026-01-01,Women,Active,83,3951.39,1665.78,2285.61,0.5784
2026-01-01,Women,Accessories,87,3901.84,1546.26,2355.58,0.6037
2026-01-01,Women,Pants & Capris,77,3836.1,2027.58,1808.52,0.4714
2026-01-01,Men,Socks,142,3482.88,2103.96,1378.92,0.3959
2026-01-01,Women,Plus,91,3267.43,1627.49,1639.94,0.5019
2026-01-01,Women,Tops & Tees,87,3244.35,1805.96,1438.39,0.4434
2026-01-01,Women,Skirts,50,2381.2,955.48,1425.72,0.5987
2026-01-01,Women,Suits,19,2080.12,1262.88,817.24,0.3929
2026-01-01,Women,Leggings,62,1864.84,1134.43,730.41,0.3917
2026-01-01,Women,Jumpsuits & Rompers,25,1618.51,865.83,752.68,0.465
2026-01-01,Women,Socks & Hosiery,86,1383.41,552.39,831.02,0.6007
2026-01-01,Women,Clothing Sets,8,668.24,411.77,256.47,0.3838
2026-02-01,Men,Outerwear & Coats,127,18450.99,8262.09,10188.9,0.5522
2026-02-01,Men,Jeans,166,16907.5,8967.37,7940.13,0.4696
2026-02-01,Men,Suits & Sport Coats,117,14480.23,5843.24,8636.99,0.5965
2026-02-01,Women,Outerwear & Coats,77,12266.8,5605.36,6661.44,0.543
2026-02-01,Women,Jeans,115,11775.56,6466.91,5308.65,0.4508
2026-02-01,Men,Pants,172,11147.67,5144.15,6003.52,0.5385
2026-02-01,Men,Sweaters,137,11091.08,5587.03,5504.05,0.4963
2026-02-01,Women,Intimates,312,10568.59,5632.3,4936.29,0.4671
2026-02-01,Women,Dresses,122,10099.32,4557.03,5542.29,0.5488
2026-02-01,Men,Fashion Hoodies & Sweatshirts,151,9549.1,5278.71,4270.39,0.4472
2026-02-01,Women,Sweaters,111,8154.86,3700.62,4454.24,0.5462
2026-02-01,Men,Sleep & Lounge,159,7505.1,3018.97,4486.13,0.5977
2026-02-01,Women,Swim,110,7182.6,2972.39,4210.21,0.5862
2026-02-01,Men,Shorts,149,7129.51,3560.3,3569.21,0.5006
2026-02-01,Men,Active,138,6904.37,2865.87,4038.5,0.5849
2026-02-01,Women,Blazers & Jackets,54,6748.26,2580.9,4167.36,0.6175
2026-02-01,Men,Swim,139,6477.51,3880.68,2596.83,0.4009
2026-02-01,Men,Tops & Tees,161,6187.72,3465.47,2722.25,0.4399
2026-02-01,Women,Pants & Capris,85,5683.28,2966.86,2716.42,0.478
2026-02-01,Women,Fashion Hoodies & Sweatshirts,109,5590.44,2611.58,2978.86,0.5328
2026-02-01,Women,Sleep & Lounge,109,5183.38,3113.87,2069.51,0.3993
2026-02-01,Men,Accessories,132,5159.4,2012.72,3146.68,0.6099
2026-02-01,Women,Maternity,112,5071.76,2246.91,2824.85,0.557
2026-02-01,Women,Tops & Tees,118,4868.9,2693.61,2175.29,0.4468
2026-02-01,Men,Underwear,172,4840.85,2276.21,2564.64,0.5298
2026-02-01,Women,Shorts,109,4632.02,2315.39,2316.63,0.5001
2026-02-01,Women,Plus,119,4538.34,2300.53,2237.81,0.4931
2026-02-01,Women,Active,79,4442.18,1851.72,2590.46,0.5831
2026-02-01,Women,Accessories,89,3929.8,1554.26,2375.54,0.6045
2026-02-01,Women,Leggings,73,2914.9,1756.42,1158.48,0.3974
2026-02-01,Men,Socks,146,2890.55,1750.91,1139.64,0.3943
2026-02-01,Women,Suits,26,2580.98,1572.77,1008.21,0.3906
2026-02-01,Women,Skirts,43,2175.99,869.95,1306.04,0.6002
2026-02-01,Women,Jumpsuits & Rompers,20,1334.34,725.44,608.9,0.4563
2026-02-01,Women,Socks & Hosiery,82,1296.3,521.47,774.83,0.5977
2026-02-01,Women,Clothing Sets,2,128.0,85.03,42.97,0.3357
2026-03-01,Men,Outerwear & Coats,156,22243.26,9810.82,12432.44,0.5589
2026-03-01,Men,Jeans,222,22149.29,11709.19,10440.1,0.4714
2026-03-01,Men,Sweaters,209,16624.56,8326.79,8297.77,0.4991
2026-03-01,Men,Suits & Sport Coats,130,16312.52,6481.47,9831.05,0.6027
2026-03-01,Women,Jeans,157,14494.63,7907.01,6587.62,0.4545
2026-03-01,Women,Intimates,354,12447.38,6654.43,5792.95,0.4654
2026-03-01,Women,Outerwear & Coats,83,12231.77,5436.43,6795.34,0.5555
2026-03-01,Women,Dresses,145,11121.48,5042.87,6078.61,0.5466
2026-03-01,Men,Pants,185,10585.24,4906.48,5678.76,0.5365
2026-03-01,Men,Fashion Hoodies & Sweatshirts,199,10279.9,5702.43,4577.47,0.4453
2026-03-01,Women,Blazers & Jackets,82,9864.09,3732.39,6131.7,0.6216
2026-03-01,Men,Swim,161,8643.18,5211.62,3431.56,0.397
2026-03-01,Men,Tops & Tees,197,8229.52,4640.47,3589.05,0.4361
2026-03-01,Men,Sleep & Lounge,149,7892.09,3122.81,4769.28,0.6043
2026-03-01,Women,Fashion Hoodies & Sweatshirts,168,7878.89,3679.61,4199.28,0.533
2026-03-01,Men,Shorts,158,7484.21,3753.21,3731.0,0.4985
2026-03-01,Women,Swim,116,7375.78,3090.26,4285.52,0.581
2026-03-01,Men,Active,141,7349.82,3098.68,4251.14,0.5784
2026-03-01,Women,Sweaters,106,7282.62,3270.28,4012.34,0.5509
2026-03-01,Men,Accessories,165,6941.91,2742.81,4199.1,0.6049
2026-03-01,Women,Maternity,132,6651.03,2963.86,3687.17,0.5544
2026-03-01,Women,Pants & Capris,98,6199.77,3241.72,2958.05,0.4771
2026-03-01,Women,Sleep & Lounge,120,5671.33,3393.92,2277.41,0.4016
2026-03-01,Men,Underwear,190,5473.82,2600.76,2873.06,0.5249
2026-03-01,Women,Active,109,5290.01,2194.67,3095.34,0.5851
2026-03-01,Women,Tops & Tees,127,4778.16,2691.85,2086.31,0.4366
2026-03-01,Women,Shorts,114,4718.54,2375.18,2343.36,0.4966
2026-03-01,Women,Plus,121,4537.06,2273.73,2263.33,0.4989
2026-03-01,Women,Accessories,100,3784.37,1534.48,2249.89,0.5945
2026-03-01,Women,Suits,28,3552.24,2149.77,1402.47,0.3948
2026-03-01,Men,Socks,161,3124.8,1897.67,1227.13,0.3927
2026-03-01,Women,Leggings,85,2382.22,1425.75,956.47,0.4015
2026-03-01,Women,Socks & Hosiery,97,1548.04,625.06,922.98,0.5962
2026-03-01,Women,Skirts,32,1459.46,576.62,882.84,0.6049
2026-03-01,Women,Jumpsuits & Rompers,34,792.01,423.7,368.31,0.465
2026-03-01,Women,Clothing Sets,3,313.85,200.56,113.29,0.361
2026-04-01,Men,Outerwear & Coats,156,22283.54,9739.73,12543.81,0.5629
2026-04-01,Men,Jeans,212,21391.06,11344.08,10046.98,0.4697
2026-04-01,Men,Suits & Sport Coats,149,19074.06,7638.19,11435.87,0.5996
2026-04-01,Women,Outerwear & Coats,101,15439.79,6857.95,8581.84,0.5558
2026-04-01,Men,Sweaters,192,14978.94,7504.64,7474.3,0.499
2026-04-01,Women,Intimates,381,13900.59,7393.5,6507.09,0.4681
2026-04-01,Women,Dresses,148,13158.84,5982.05,7176.79,0.5454
2026-04-01,Women,Jeans,129,11507.54,6211.02,5296.52,0.4603
2026-04-01,Men,Pants,179,10592.03,4860.8,5731.23,0.5411
2026-04-01,Men,Fashion Hoodies & Sweatshirts,178,9716.27,5337.7,4378.57,0.4506
2026-04-01,Women,Blazers & Jackets,90,9450.99,3563.61,5887.38,0.6229
2026-04-01,Men,Swim,178,9038.05,5428.94,3609.11,0.3993
2026-04-01,Men,Shorts,201,8877.34,4457.99,4419.35,0.4978
2026-04-01,Women,Swim,136,8728.64,3693.27,5035.37,0.5769
2026-04-01,Women,Sweaters,115,8578.7,3836.58,4742.12,0.5528
2026-04-01,Men,Sleep & Lounge,159,8189.0,3289.67,4899.33,0.5983
2026-04-01,Men,Tops & Tees,197,8147.68,4557.48,3590.2,0.4406
2026-04-01,Women,Fashion Hoodies & Sweatshirts,144,7300.69,3453.59,3847.1,0.527
2026-04-01,Women,Sleep & Lounge,141,6631.06,4015.91,2615.15,0.3944
2026-04-01,Women,Maternity,134,6527.54,2871.64,3655.9,0.5601
2026-04-01,Men,Active,136,6333.91,2650.54,3683.37,0.5815
2026-04-01,Women,Pants & Capris,105,6169.34,3259.18,2910.16,0.4717
2026-04-01,Men,Underwear,220,6095.86,2866.61,3229.25,0.5297
2026-04-01,Men,Accessories,158,5939.25,2366.03,3573.22,0.6016
2026-04-01,Women,Shorts,138,5662.96,2861.98,2800.98,0.4946
2026-04-01,Women,Active,101,5097.08,2104.61,2992.47,0.5871
2026-04-01,Women,Tops & Tees,125,4627.97,2563.74,2064.23,0.446
2026-04-01,Women,Plus,114,4585.71,2304.8,2280.91,0.4974
2026-04-01,Women,Suits,34,4410.89,2646.28,1764.61,0.4001
2026-04-01,Women,Accessories,99,4020.33,1601.94,2418.39,0.6015
2026-04-01,Men,Socks,173,3368.5,2051.37,1317.13,0.391
2026-04-01,Women,Skirts,63,2665.73,1067.57,1598.16,0.5995
2026-04-01,Women,Leggings,79,2178.85,1322.25,856.6,0.3931
2026-04-01,Women,Socks & Hosiery,102,1777.11,714.09,1063.02,0.5982
2026-04-01,Women,Jumpsuits & Rompers,24,874.63,481.05,393.58,0.45
2026-04-01,Women,Clothing Sets,6,636.92,385.3,251.62,0.3951
2026-05-01,Men,Outerwear & Coats,177,23633.87,10485.92,13147.95,0.5563
2026-05-01,Men,Jeans,244,23304.26,12377.64,10926.62,0.4689
2026-05-01,Men,Suits & Sport Coats,137,18451.32,7497.43,10953.89,0.5937
2026-05-01,Men,Sweaters,228,17871.71,8957.38,8914.33,0.4988
2026-05-01,Women,Intimates,462,15624.25,8335.73,7288.52,0.4665
2026-05-01,Women,Outerwear & Coats,107,14891.38,6783.94,8107.44,0.5444
2026-05-01,Men,Pants,232,14797.07,6779.02,8018.05,0.5419
2026-05-01,Men,Fashion Hoodies & Sweatshirts,250,14435.6,7964.45,6471.15,0.4483
2026-05-01,Women,Jeans,152,14116.35,7656.12,6460.23,0.4576
2026-05-01,Women,Dresses,176,13898.19,6242.32,7655.87,0.5509
2026-05-01,Men,Shorts,211,13049.85,6525.09,6524.76,0.5
2026-05-01,Men,Tops & Tees,271,12143.79,6771.52,5372.27,0.4424
2026-05-01,Men,Sleep & Lounge,224,10750.83,4335.66,6415.17,0.5967
2026-05-01,Women,Swim,164,10438.29,4399.68,6038.61,0.5785
2026-05-01,Men,Swim,203,10139.98,6043.25,4096.73,0.404
2026-05-01,Women,Sleep & Lounge,187,9498.29,5717.85,3780.44,0.398
2026-05-01,Women,Blazers & Jackets,111,9238.75,3480.26,5758.49,0.6233
2026-05-01,Women,Sweaters,129,9175.91,4116.5,5059.41,0.5514
2026-05-01,Women,Fashion Hoodies & Sweatshirts,166,8650.19,4065.75,4584.44,0.53
2026-05-01,Women,Maternity,168,8540.26,3739.91,4800.35,0.5621
2026-05-01,Women,Active,140,7905.34,3286.08,4619.26,0.5843
2026-05-01,Women,Pants & Capris,131,7785.55,4095.21,3690.34,0.474
2026-05-01,Men,Active,150,7719.44,3261.83,4457.61,0.5775
2026-05-01,Women,Plus,145,6341.67,3187.12,3154.55,0.4974
2026-05-01,Men,Underwear,251,6263.1,2948.03,3315.07,0.5293
2026-05-01,Women,Shorts,148,6246.59,3119.72,3126.87,0.5006
2026-05-01,Men,Accessories,161,6109.52,2399.45,3710.07,0.6073
2026-05-01,Women,Accessories,138,6012.06,2394.55,3617.51,0.6017
2026-05-01,Women,Tops & Tees,151,5598.67,3135.58,2463.09,0.4399
2026-05-01,Men,Socks,208,4581.15,2750.22,1830.93,0.3997
2026-05-01,Women,Skirts,68,4278.0,1727.35,2550.65,0.5962
2026-05-01,Women,Suits,25,2821.73,1710.72,1111.01,0.3937
2026-05-01,Women,Socks & Hosiery,137,2400.67,970.55,1430.12,0.5957
2026-05-01,Women,Jumpsuits & Rompers,33,2387.95,1296.56,1091.39,0.457
2026-05-01,Women,Leggings,97,2374.05,1420.37,953.68,0.4017
2026-05-01,Women,Clothing Sets,8,686.97,429.38,257.59,0.375
2026-06-01,Men,Outerwear & Coats,223,33356.57,14628.73,18727.84,0.5614
2026-06-01,Men,Jeans,323,32012.06,17086.02,14926.04,0.4663
2026-06-01,Men,Suits & Sport Coats,198,26485.42,10637.06,15848.36,0.5984
2026-06-01,Women,Dresses,252,23963.46,10724.37,13239.09,0.5525
2026-06-01,Men,Sweaters,299,22079.88,11045.03,11034.85,0.4998
2026-06-01,Women,Jeans,209,21193.69,11416.39,9777.3,0.4613
2026-06-01,Men,Pants,325,20351.67,9381.9,10969.77,0.539
2026-06-01,Women,Intimates,547,19837.64,10527.71,9309.93,0.4693
2026-06-01,Women,Outerwear & Coats,132,18408.68,8277.39,10131.29,0.5504
2026-06-01,Men,Fashion Hoodies & Sweatshirts,293,16992.33,9320.14,7672.19,0.4515
2026-06-01,Women,Swim,226,14591.66,6124.51,8467.15,0.5803
2026-06-01,Men,Tops & Tees,334,13944.48,7826.19,6118.29,0.4388
2026-06-01,Women,Sweaters,179,13797.81,6179.33,7618.48,0.5522
2026-06-01,Men,Shorts,267,13467.31,6727.36,6739.95,0.5005
2026-06-01,Men,Swim,262,13052.49,7865.27,5187.22,0.3974
2026-06-01,Men,Sleep & Lounge,264,11943.13,4767.5,7175.63,0.6008
2026-06-01,Women,Blazers & Jackets,124,11042.95,4221.75,6821.2,0.6177
2026-06-01,Women,Maternity,211,10465.65,4594.24,5871.41,0.561
2026-06-01,Women,Fashion Hoodies & Sweatshirts,211,10117.62,4782.07,5335.55,0.5274
2026-06-01,Men,Accessories,239,9805.08,3911.39,5893.69,0.6011
2026-06-01,Women,Accessories,193,9535.62,3852.24,5683.38,0.596
2026-06-01,Women,Tops & Tees,198,9401.46,5216.41,4185.05,0.4451
2026-06-01,Men,Underwear,325,8982.57,4187.37,4795.2,0.5338
2026-06-01,Women,Sleep & Lounge,191,8651.19,5219.52,3431.67,0.3967
2026-06-01,Women,Active,157,8566.87,3563.11,5003.76,0.5841
2026-06-01,Men,Active,193,8268.86,3434.02,4834.84,0.5847
2026-06-01,Women,Shorts,181,7319.84,3707.35,3612.49,0.4935
2026-06-01,Women,Plus,187,6651.26,3358.55,3292.71,0.4951
2026-06-01,Women,Pants & Capris,135,6187.51,3265.71,2921.8,0.4722
2026-06-01,Men,Socks,263,5709.6,3470.21,2239.39,0.3922
2026-06-01,Women,Suits,47,5259.72,3175.76,2083.96,0.3962
2026-06-01,Women,Skirts,90,4338.22,1728.14,2610.08,0.6016
2026-06-01,Women,Leggings,132,3067.94,1838.94,1229.0,0.4006
2026-06-01,Women,Socks & Hosiery,159,2660.04,1072.24,1587.8,0.5969
2026-06-01,Women,Jumpsuits & Rompers,38,1324.61,697.62,626.99,0.4733
2026-06-01,Women,Clothing Sets,13,1001.42,620.47,380.95,0.3804
2026-07-01,Men,Outerwear & Coats,132,23273.74,10292.91,12980.83,0.5577
2026-07-01,Men,Jeans,212,22590.02,11977.13,10612.89,0.4698
2026-07-01,Men,Suits & Sport Coats,138,16271.37,6519.5,9751.87,0.5993
2026-07-01,Men,Sweaters,196,15197.83,7568.44,7629.39,0.502
2026-07-01,Women,Outerwear & Coats,99,14473.26,6569.97,7903.29,0.5461
2026-07-01,Women,Dresses,151,13164.09,5970.42,7193.67,0.5465
2026-07-01,Women,Intimates,354,12291.95,6545.12,5746.83,0.4675
2026-07-01,Women,Jeans,120,12093.14,6516.91,5576.23,0.4611
2026-07-01,Men,Fashion Hoodies & Sweatshirts,197,12060.52,6626.63,5433.89,0.4506
2026-07-01,Men,Pants,196,11637.95,5375.45,6262.5,0.5381
2026-07-01,Women,Blazers & Jackets,100,8819.01,3343.04,5475.97,0.6209
2026-07-01,Men,Tops & Tees,203,8623.74,4821.52,3802.22,0.4409
2026-07-01,Women,Fashion Hoodies & Sweatshirts,164,8451.09,3999.1,4451.99,0.5268
2026-07-01,Women,Swim,124,8385.19,3539.08,4846.11,0.5779
2026-07-01,Men,Shorts,160,8320.02,4189.52,4130.5,0.4965
2026-07-01,Men,Sleep & Lounge,171,8121.47,3273.08,4848.39,0.597
2026-07-01,Men,Swim,157,7543.2,4494.01,3049.19,0.4042
2026-07-01,Men,Active,149,7314.28,3058.8,4255.48,0.5818
2026-07-01,Women,Sweaters,113,7046.11,3170.76,3875.35,0.55
2026-07-01,Women,Maternity,115,6319.72,2796.83,3522.89,0.5574
2026-07-01,Women,Pants & Capris,107,6257.87,3262.54,2995.33,0.4787
2026-07-01,Women,Active,94,6059.29,2531.34,3527.95,0.5822
2026-07-01,Women,Tops & Tees,142,5581.25,3099.32,2481.93,0.4447
